"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-04-26","NH",60,,0,,242,242,101,4,,,17860,896,,,,,,1864,,77,0,,,,,,779,,0,21029,631,234,,,,,0,21029,631
"2020-04-26","NJ",7268,5938,102,1330,,,6573,0,,1804,114106,5943,,,,,1418,109038,109038,3515,0,,,,,,,,0,223144,9458,,,,,223144,9458,,0
"2020-04-26","NM",99,,6,,412,412,148,0,,,,0,,,,,,2726,,66,0,,,,,,650,,0,56615,2880,,,,,,0,56615,2880
"2020-04-26","NV",235,,6,,,,,0,,,33584,915,,,,,,4602,4602,63,0,,,,,,,44108,718,44108,718,,,,,,0,46965,1080
"2020-04-26","NY",16966,,367,,,,12839,0,,4284,,0,,,,,,288045,,5902,0,,,,,,,805350,27782,805350,27782,,,,,,0,,0
"2020-04-26","OH",728,687,17,41,3178,3178,,63,952,,,0,,,,,,15963,15360,376,0,,,,,16961,,,0,119680,5189,,,,,,0,119680,5189
"2020-04-26","OK",195,,1,,653,653,306,16,,150,49891,0,,,,,,3253,3253,60,0,,,,,,2139,,0,53144,60,,,,,,0,,0
"2020-04-26","OR",87,,1,,536,536,261,16,,60,45124,1809,,,50145,,29,2253,,76,0,,,,,6349,,,0,56494,2649,,,,,,0,56494,2649
"2020-04-26","PA",1550,,13,,,,2736,0,,,157428,4542,,,,,632,41165,,1116,0,,,,,,,210844,6606,210844,6606,,,,,198593,5658,,0
"2020-04-26","PR",84,,1,,,,146,0,,,9313,0,,,,,,891,891,13,0,480,,,,,,,0,10204,13,,,,,,0,,0
"2020-04-26","RI",226,,11,,691,691,258,115,,78,42746,1886,,,49676,,53,7769,,276,0,,,,,8467,,55364,2599,55364,2599,,,,,50515,2162,58143,2630
"2020-04-26","SC",174,,8,,944,944,,0,,,45271,1510,,,,,,5490,5490,237,0,,,,,,3701,,0,50761,1747,,,,,,0,50761,1747
"2020-04-26","SD",11,,1,,135,135,64,7,,,14062,613,,,,,,2212,,65,0,,,,,3038,1257,,0,16349,572,,,,,16274,678,16349,572
"2020-04-26","TN",181,,3,,828,828,568,7,,,,0,,,137807,,,9667,,478,0,,,,,9667,4527,,0,147474,6068,,,,,,0,147474,6068
"2020-04-26","TX",648,,25,,,,1542,0,,660,,0,,,,,,24631,24631,858,0,,,,,32716,10763,,0,326513,7951,,,,,,0,326513,7951
"2020-04-26","UT",41,,0,,345,345,,16,,,95837,3879,,,99852,,,4123,,175,0,,,,,4548,1568,,0,104400,4329,,,,,100057,4035,104400,4329
"2020-04-26","VA",448,444,12,4,1942,1942,1436,105,,387,,0,,,,,217,12970,12488,604,0,120,9,,,17180,,95186,4061,95186,4061,1908,27,,,,0,,0
"2020-04-26","VI",4,,1,,,,,0,,,700,7,,,,,,57,,2,0,,,,,,51,,0,757,9,,,,,,0,,0
"2020-04-26","VT",46,,0,,,,34,0,,,11925,111,,,,,,852,852,9,0,,,,,,,,0,15566,400,,,,,12777,120,15566,400
"2020-04-26","WA",738,,73,,,,508,0,,145,,0,,,,,,14145,14145,351,0,,,,,,,196617,2085,196617,2085,,,,,184766,1778,,0
"2020-04-26","WI",272,,6,,1397,1397,343,21,353,141,59235,2097,,,,,,6963,5911,248,0,,,,,,,71627,2866,71627,2866,,,,,,0,,0
"2020-04-26","WV",34,,2,,,,100,0,,38,,0,,,,,20,1044,1044,24,0,,,,,,455,,0,35131,5877,,,,,,0,35131,5877
"2020-04-26","WY",7,,0,,54,54,16,0,,,7797,0,,,9103,,,502,370,11,0,,,,,427,334,,0,9530,77,,,,,,0,9530,77
"2020-04-25","AK",9,,0,,37,37,32,0,,,,0,,,,,,339,,0,0,,,,,,217,,0,15732,3451,,,,,,0,15732,3451
"2020-04-25","AL",212,,15,,839,839,351,71,288,,65207,18344,,,,170,,6137,6137,305,0,,,,,,,,0,71344,18649,,,,,71344,18649,,0
"2020-04-25","AR",47,,2,,291,291,104,0,,,35224,2387,,,,57,25,2829,2829,88,0,,,,,,964,,0,38053,2475,,,,,,0,38053,2475
"2020-04-25","AS",0,,0,,,,,0,,,3,0,,,,,,0,0,0,0,,,,,,,,0,3,0,,,,,,0,3,0
"2020-04-25","AZ",266,,0,,1672,1672,697,46,,313,56228,1559,,,,,191,6280,,235,0,,,,,,,,0,79897,2991,221,,,,62508,1794,79897,2991
"2020-04-25","CA",1651,,89,,,,4847,0,,1458,,0,,,,,,41137,41137,1883,0,,,,,,,,0,506035,11862,,,,,,0,506035,11862
"2020-04-25","CO",672,,-2,,2410,2410,1046,44,,,46823,2290,,,,,,12968,11533,713,0,,,,,,,66507,2943,66507,2943,,,,,59791,3002,,0
"2020-04-25","CT",1862,,98,,,,1810,0,,,,0,,,60618,,,24582,,661,0,,,,,29598,,,0,90408,4336,,,,,,0,90408,4336
"2020-04-25","DC",165,,12,,,,402,0,,120,,0,,,,,69,3699,,171,0,,,,,,652,17302,769,17302,769,,,,,,0,,0
"2020-04-25","DE",155,136,8,19,,,300,0,,,14122,185,,,,,,3576,,134,0,,,,,5095,809,26109,1233,26109,1233,,,,,,0,,0
"2020-04-25","FL",1075,,44,,5045,5045,,157,,,302260,15475,,,,,,29610,,734,0,,,,,,,324016,13407,324016,13407,,,,,,0,,0
"2020-04-25","GA",904,,12,,4326,4326,,105,,,,0,,,,,,22695,,548,0,,,,,18792,,,0,121027,13942,,,,,,0,121027,13942
"2020-04-25","GU",5,,0,,,,2,0,,,1308,75,,,,,,141,137,1,0,,,,,,128,,0,1449,76,,,,,,0,,0
"2020-04-25","HI",13,13,1,,67,67,,4,,,27439,1148,,,,,,601,,5,0,,,,,549,463,28565,727,28565,727,,,,,,0,,0
"2020-04-25","IA",112,,5,,,,293,0,,108,29258,1730,,,,,60,5092,5092,647,0,,,,,,1723,,0,34350,2377,,,,,,0,,0
"2020-04-25","ID",54,,0,,168,168,35,2,71,,17611,0,,,,,,1870,1750,34,0,,,,,,867,,0,19481,34,,,,,19481,34,,0
"2020-04-25","IL",1874,,79,,,,4699,0,,1244,,0,,,,,763,41777,,2119,0,,,,,,,,0,201617,11985,,,,,,0,201617,11985
"2020-04-25","IN",785,,44,,,,1515,0,,598,65379,3506,,,,,324,14395,,715,0,,,,,15794,,,0,104423,4330,,,,,,0,104423,4330
"2020-04-25","KS",117,,6,,474,474,,17,,,22143,1332,,,,,,3056,,279,0,,,,,,,,0,25199,1611,,,,,,0,,0
"2020-04-25","KY",200,,9,,1143,1143,303,28,575,164,,0,,,,,,3779,,298,0,,,,,,1341,,0,44962,2118,,,,,,0,44962,2118
"2020-04-25","LA",1703,1644,43,59,,,1700,0,,,112490,518,,,,,268,26512,26512,372,0,,,,,,14927,,0,139002,890,,,,,,0,,0
"2020-04-25","MA",2877,,0,,4965,4965,3879,213,,1058,173497,24444,,,,,,53348,53348,7325,0,,,,,65072,,,0,286065,10266,,,,,,0,286065,10266
"2020-04-25","MD",948,900,49,48,3760,3760,1408,142,,538,71357,3257,,,,,,17766,17766,1150,0,,,,,21393,1165,,0,98689,4486,,,,,,0,98689,4486
"2020-04-25","ME",50,,3,,156,156,39,4,,17,,0,,,,,7,990,990,25,0,,,,,1242,519,,0,22960,498,,,,,,0,22960,498
"2020-04-25","MI",3929,3846,111,184,,,2889,0,,1164,,0,,,128955,,934,43263,41548,533,0,,,,,47708,8342,,0,176663,6721,,,,,,0,176663,6721
"2020-04-25","MN",244,,23,,797,797,288,41,291,109,56982,2276,,,,,,5127,5127,339,0,,,,,,1410,62109,2615,62109,2615,,,,,,0,,0
"2020-04-25","MO",273,,11,,,,850,0,,,60392,1810,,244,61965,,142,6826,6826,201,0,,,22,,7919,,,0,69988,2823,,,267,,,0,69988,2823
"2020-04-25","MP",2,,0,,,,,0,,,51,0,,,,,,14,14,0,0,,,,,,11,,0,65,0,,,,,,0,,0
"2020-04-25","MS",221,,12,,996,996,649,26,,152,53239,3003,,,,,78,5718,,284,0,,,,,,,,0,58957,3287,,,,,,0,,0
"2020-04-25","MT",14,,0,,61,61,11,2,,,,0,,,,,,445,,1,0,,,,,,339,,0,12497,370,,,,,,0,12497,370
"2020-04-25","NC",289,,20,,,,456,0,,,,0,,,,,,8623,,571,0,,,,,,,,0,119912,4788,,,,,,0,119912,4788
"2020-04-25","ND",16,,1,,70,70,17,3,,,18547,1846,,,,,,803,803,56,0,,,,,,310,20293,2042,20293,2042,,,,,18483,1804,20602,2057
"2020-04-25","NE",50,,3,,,,,0,,,17552,1064,,,19283,,,2421,,297,0,,,,,2710,,,0,22148,1632,,,,,20112,1411,22148,1632
"2020-04-25","NH",60,,7,,238,238,95,14,,,16964,957,,,,,,1787,,67,0,,,,,,777,,0,20398,830,161,,,,,0,20398,830
"2020-04-25","NJ",7166,5863,280,1303,,,6722,0,,1971,108163,4397,,,,,1442,105523,105523,3327,0,,,,,,,,0,213686,7724,,,,,213686,7724,,0
"2020-04-25","NM",93,,9,,412,412,152,0,,,,0,,,,,,2660,,139,0,,,,,,614,,0,53735,2225,,,,,,0,53735,2225
"2020-04-25","NV",229,,13,,,,,0,,,32669,875,,,,,,4539,4539,141,0,,,,,,,43390,1116,43390,1116,,,,,,0,45885,1398
"2020-04-25","NY",16599,,437,,,,13524,0,,4410,,0,,,,,,282143,,10553,0,,,,,,,777568,46912,777568,46912,,,,,,0,,0
"2020-04-25","OH",711,671,21,40,3115,3115,,62,938,,,0,,,,,,15587,14983,418,0,,,,,16444,,,0,114491,5503,,,,,,0,114491,5503
"2020-04-25","OK",194,,6,,637,637,306,0,,150,49891,6872,,,,,,3193,3193,72,0,,,,,,2080,,0,53084,6944,,,,,,0,,0
"2020-04-25","OR",86,,3,,520,520,258,8,,56,43315,1466,,,47665,,29,2177,,50,0,,,,,6180,,,0,53845,3586,,,,,,0,53845,3586
"2020-04-25","PA",1537,,45,,,,2748,0,,,152886,5395,,,,,640,40049,,1397,0,,,,,,,204238,7291,204238,7291,,,,,192935,6792,,0
"2020-04-25","PR",83,,6,,,,137,0,,,9313,0,,,,,,878,878,7,0,429,,,,,,,0,10191,7,,,,,,0,,0
"2020-04-25","RI",215,,13,,576,576,263,0,,77,40860,1789,,,47362,,52,7493,,305,0,,,,,8151,,52765,3775,52765,3775,,,,,48353,2094,55513,2604
"2020-04-25","SC",166,,16,,944,944,,107,,,43761,4215,,,,,,5253,5253,336,0,,,,,,3701,,0,49014,4551,,,,,,0,49014,2018
"2020-04-25","SD",10,,0,,128,128,61,4,,,13449,665,,,,,,2147,,107,0,,,,,2955,1223,,0,15777,747,,,,,15596,772,15777,747
"2020-04-25","TN",178,,10,,821,821,510,13,,,,0,,,132217,,,9189,,463,0,,,,,9189,4467,,0,141406,10078,,,,,,0,141406,10078
"2020-04-25","TX",623,,30,,,,1597,0,,645,,0,,,,,,23773,23773,967,0,,,,,32051,9986,,0,318562,15742,,,,,,0,318562,15742
"2020-04-25","UT",41,,2,,329,329,,14,,,91958,4187,,,95695,,,3948,,166,0,,,,,4376,1399,,0,100071,4687,,,,,96022,4362,100071,4687
"2020-04-25","VA",436,432,26,4,1837,1837,1405,84,,357,,0,,,,,223,12366,11902,772,0,88,9,,,16409,,91125,3529,91125,3529,1386,27,,,,0,,0
"2020-04-25","VI",3,,0,,,,,0,,,693,51,,,,,,55,,1,0,,,,,,51,,0,748,52,,,,,,0,,0
"2020-04-25","VT",46,,2,,,,37,0,,,11814,299,,,,,,843,843,9,0,,,,,,,,0,15166,758,,,,,12657,308,15166,758
"2020-04-25","WA",665,,6,,,,455,0,,174,,0,,,,,,13794,13794,275,0,,,,,,,194532,3448,194532,3448,,,,,182988,3011,,0
"2020-04-25","WI",266,,4,,1376,1376,341,23,353,137,57138,2565,,,,,,6715,5687,351,0,,,,,,,68761,2959,68761,2959,,,,,,0,,0
"2020-04-25","WV",32,,0,,,,97,0,,36,,0,,,,,19,1020,1020,32,0,,,,,,439,,0,29254,3529,,,,,,0,29254,3529
"2020-04-25","WY",7,,0,,54,54,16,0,,,7797,101,,,9030,,,491,362,18,0,,,,,423,321,,0,9453,97,,,,,,0,9453,97
"2020-04-24","AK",9,,0,,37,37,36,0,,,,0,,,,,,339,,2,0,,,,,,208,,0,12281,120,,,,,,0,12281,120
"2020-04-24","AL",197,,0,,768,768,429,0,288,,46863,0,,,,170,,5832,5832,54,0,,,,,,,,0,52695,54,,,,,52695,54,,0
"2020-04-24","AR",45,,0,,291,291,101,0,,,32837,3712,,,,57,24,2741,2741,276,0,,,,,,929,,0,35578,3988,,,,,,0,35578,3988
"2020-04-24","AS",0,,0,,,,,0,,,3,0,,,,,,0,0,0,0,,,,,,,,0,3,0,,,,,,0,3,0
"2020-04-24","AZ",266,,17,,1626,1626,639,54,,332,54669,1741,,,,,186,6045,,276,0,,,,,,,,0,76906,2582,154,,,,60714,2017,76906,2582
"2020-04-24","CA",1562,,93,,,,4880,0,,1521,,0,,,,,,39254,39254,1885,0,,,,,,,,0,494173,12076,,,,,,0,494173,12076
"2020-04-24","CO",674,,122,,2366,2366,1084,129,,,44533,3471,,,,,,12255,10995,993,0,,,,,,,63564,5249,63564,5249,,,,,56789,4465,,0
"2020-04-24","CT",1764,,125,,,,1877,0,,,,0,,,57245,,,23921,,821,0,,,,,28660,,,0,86072,4061,,,,,,0,86072,4061
"2020-04-24","DC",153,,14,,,,402,0,,120,,0,,,,,69,3528,,167,0,,,,,,651,16533,603,16533,603,,,,,,0,,0
"2020-04-24","DE",147,128,16,19,,,277,0,,,13937,333,,,,,,3442,,134,0,,,,,4768,703,24876,769,24876,769,,,,,,0,,0
"2020-04-24","FL",1031,,52,,4888,4888,,195,,,286785,18909,,,,,,28876,,1214,0,,,,,,,310609,18611,310609,18611,,,,,,0,,0
"2020-04-24","GA",892,,20,,4221,4221,,152,,,,0,,,,,,22147,,635,0,,,,,17164,,,0,107085,6106,,,,,,0,107085,6106
"2020-04-24","GU",5,,0,,,,2,0,,,1233,53,,,,,,140,136,2,0,,,,,,126,,0,1373,55,,,,,,0,,0
"2020-04-24","HI",12,12,0,,63,63,,0,,,26291,755,,,,,,596,,4,0,,,,,545,455,27838,837,27838,837,,,,,,0,,0
"2020-04-24","IA",107,,11,,,,278,0,,104,27528,2190,,,,,60,4445,4445,521,0,,,,,,1604,,0,31973,2711,,,,,,0,,0
"2020-04-24","ID",54,,0,,166,166,31,4,63,,17611,241,,,,,,1836,1721,34,0,,,,,,822,,0,19447,275,,,,,19447,275,,0
"2020-04-24","IL",1795,,107,,,,4828,0,,1225,,0,,,,,709,39658,,2724,0,,,,,,,,0,189632,16124,,,,,,0,189632,16124
"2020-04-24","IN",741,,35,,,,,0,,621,61873,2872,,,,,325,13680,,641,0,,,,,15018,,,0,100093,5282,,,,,,0,100093,5282
"2020-04-24","KS",111,,-1,,457,457,,15,,,20811,1975,,,,,,2777,,295,0,,,,,,,,0,23588,2270,,,,,,0,,0
"2020-04-24","KY",191,,6,,1115,1115,302,10,570,163,,0,,,,,,3481,,108,0,,,,,,1335,,0,42844,6769,,,,,,0,42844,6769
"2020-04-24","LA",1660,1601,61,59,,,1697,0,,,111972,198,,,,,286,26140,26140,401,0,,,,,,14927,,0,138112,599,,,,,,0,,0
"2020-04-24","MA",2877,,108,,4752,4752,3847,259,,1034,149053,0,,,,,,46023,46023,0,0,,,,,63242,,,0,275799,14903,,,,,,0,275799,14903
"2020-04-24","MD",899,853,68,46,3618,3618,1425,141,,547,68100,3737,,,,,,16616,16616,879,0,,,,,20267,1108,,0,94203,4870,,,,,,0,94203,4870
"2020-04-24","ME",47,,3,,152,152,39,2,,17,,0,,,,,7,965,965,28,0,,,,,1215,499,,0,22462,632,,,,,,0,22462,632
"2020-04-24","MI",3818,3745,107,182,,,3022,0,,1176,,0,,,123054,,965,42730,41066,1036,0,,,,,46888,3237,,0,169942,9089,,,,,,0,169942,9089
"2020-04-24","MN",221,,21,,756,756,278,44,281,111,54706,2562,,,,,,4788,4788,518,0,,,,,,1373,59494,3080,59494,3080,,,,,,0,,0
"2020-04-24","MO",262,,44,,,,877,0,,,58582,5453,,109,59430,,,6625,6625,304,0,,,17,,7639,,,0,67165,2978,,,127,,,0,67165,2978
"2020-04-24","MP",2,,0,,,,,0,,,51,0,,,,,,14,14,0,0,,,,,,11,,0,65,0,,,,,,0,,0
"2020-04-24","MS",209,,8,,970,970,586,24,,148,50236,0,,,,,74,5434,,281,0,,,,,,,,0,55670,281,,,,,,0,,0
"2020-04-24","MT",14,,0,,59,59,12,0,,,,0,,,,,,444,,2,0,,,,,,325,,0,12127,252,,,,,,0,12127,252
"2020-04-24","NC",269,,16,,,,477,0,,,,0,,,,,,8052,,444,0,,,,,,,,0,115124,6406,,,,,,0,115124,6406
"2020-04-24","ND",15,,0,,67,67,17,2,,,16701,1080,,,,,,747,747,38,0,,,,,,285,18251,1335,18251,1335,,,,,16679,1121,18545,1368
"2020-04-24","NE",47,,2,,,,,0,,,16488,941,,,18011,,,2124,,311,0,,,,,2357,,,0,20516,1557,,,,,18701,1307,20516,1557
"2020-04-24","NH",53,,2,,224,224,89,6,,,16007,868,,,,,,1720,,50,0,,,,,,578,,0,19568,1309,71,,,,,0,19568,1309
"2020-04-24","NJ",6886,5617,279,1269,,,6847,0,,1933,103766,3607,,,,,1487,102196,102196,2207,0,,,,,,,,0,205962,5814,,,,,205962,5814,,0
"2020-04-24","NM",84,,6,,412,412,152,45,,,,0,,,,,,2521,,142,0,,,,,,614,,0,51510,4947,,,,,,0,51510,4947
"2020-04-24","NV",216,,6,,,,,0,,,31794,1253,,,,,,4398,4398,190,0,,,,,,,42274,917,42274,917,,,,,,0,44487,1778
"2020-04-24","NY",16162,,422,,,,14258,0,,4540,,0,,,,,,271590,,8130,0,,,,,,,730656,34736,730656,34736,,,,,,0,,0
"2020-04-24","OH",690,649,34,41,3053,3053,,93,920,,,0,,,,,,15169,14581,475,0,,,,,15897,,,0,108988,4924,,,,,,0,108988,4924
"2020-04-24","OK",188,,9,,637,637,310,15,,155,43019,0,,,,,,3121,3121,104,0,,,,,,1961,,0,46140,104,,,,,,0,,0
"2020-04-24","OR",83,,5,,512,512,304,24,,74,41849,2723,,,44292,,36,2127,,68,0,,,,,5967,,,0,50259,2422,,,,,,0,50259,2422
"2020-04-24","PA",1492,,71,,,,2746,0,,,147491,5430,,,,,679,38652,,1599,0,,,,,,,196947,7923,196947,7923,,,,,186143,7029,,0
"2020-04-24","PR",77,,8,,,,172,0,,,9313,0,,,,,,871,871,-44,0,405,,,,,,,0,10184,-44,,,,,,0,,0
"2020-04-24","RI",202,,-11,,576,576,267,-181,,77,39071,2648,,,45152,,48,7188,,415,0,,,,,7757,,48990,2949,48990,2949,,,,,46259,3063,52909,3786
"2020-04-24","SC",150,,0,,837,837,,0,,,39546,0,,,,,,4917,4917,0,0,,,,,,3317,,0,44463,0,,,,,,0,46996,2533
"2020-04-24","SD",10,,1,,124,124,61,5,,,12784,675,,,,,,2040,,84,0,,,,,2851,1190,,0,15030,675,,,,,14824,759,15030,675
"2020-04-24","TN",168,,-2,,808,808,593,15,,,,0,,,122602,,,8726,,460,0,,,,,8726,4370,,0,131328,8228,,,,,,0,131328,8228
"2020-04-24","TX",593,,32,,,,1674,0,,651,,0,,,,,,22806,22806,862,0,,,,,30597,9156,,0,302820,14759,,,,,,0,302820,14759
"2020-04-24","UT",39,,4,,315,315,,14,,,87771,4170,,,91213,,,3782,,170,0,,,,,4171,1252,,0,95384,4692,,,,,91660,4314,95384,4692
"2020-04-24","VA",410,407,38,3,1753,1753,1399,94,,379,,0,,,,,220,11594,11169,596,0,72,9,,,15704,,87596,4990,87596,4990,844,27,,,,0,,0
"2020-04-24","VI",3,,0,,,,,0,,,642,59,,,,,,54,,0,0,,,,,,50,,0,696,59,,,,,,0,,0
"2020-04-24","VT",44,,1,,,,32,0,,,11515,284,,,,,,834,834,3,0,,,,,,,,0,14408,479,,,,,12349,287,14408,479
"2020-04-24","WA",659,,5,,,,551,0,,164,,0,,,,,,13519,13519,284,0,,,,,,,191084,6176,191084,6176,,,,,179977,5509,,0
"2020-04-24","WI",262,,5,,1353,1353,356,35,346,146,54573,3117,,,,,,6364,5356,353,0,,,,,,,65802,2799,65802,2799,,,,,,0,,0
"2020-04-24","WV",32,,3,,,,97,0,,36,,0,,,,,19,988,988,21,0,,,,,,439,,0,25725,2296,,,,,,0,25725,2296
"2020-04-24","WY",7,,0,,54,54,16,2,,,7696,455,,,8936,,,473,349,20,0,,,,,420,321,,0,9356,418,,,,,,0,9356,418
"2020-04-23","AK",9,,0,,37,37,42,0,,,,0,,,,,,337,,2,0,,,,,,209,,0,12161,2,,,,,,0,12161,2
"2020-04-23","AL",197,,3,,768,768,406,38,288,,46863,3568,,,,170,,5778,5778,313,0,,,,,,,,0,52641,3881,,,,,52641,3881,,0
"2020-04-23","AR",45,,3,,291,291,101,0,,,29125,1688,,,,57,24,2465,2465,189,0,,,,,,902,,0,31590,1877,,,,,,0,31590,1877
"2020-04-23","AS",0,,0,,,,,0,,,3,0,,,,,,0,0,0,0,,,,,,,,0,3,0,,,,,,0,3,0
"2020-04-23","AZ",249,,20,,1572,1572,699,44,,305,52928,1786,,,,,201,5769,,310,0,,,,,,,,0,74324,2510,124,,,,58697,2096,74324,2510
"2020-04-23","CA",1469,,115,,,,4929,0,,1531,,0,,,,,,37369,37369,1973,0,,,,,,,,0,482097,16770,,,,,,0,482097,16770
"2020-04-23","CO",552,,44,,2237,2237,1084,114,,,41062,1295,,,,,,11262,10208,384,0,,,,,,,58315,1904,58315,1904,,,,,52324,1679,,0
"2020-04-23","CT",1639,,95,,,,1947,0,,,,0,,,54198,,,23100,,631,0,,,,,27670,,,0,82011,4009,,,,,,0,82011,4009
"2020-04-23","DC",139,,12,,,,402,0,,120,,0,,,,,200,3361,,155,0,,,,,,648,15930,428,15930,428,,,,,,0,,0
"2020-04-23","DE",131,114,14,17,,,290,0,,,13604,251,,,,,,3308,,108,0,,,,,4548,643,24107,1096,24107,1096,,,,,,0,,0
"2020-04-23","FL",979,,69,,4693,4693,,224,,,267876,7558,,,,,,27662,,697,0,,,,,,,291998,11064,291998,11064,,,,,,0,,0
"2020-04-23","GA",872,,36,,4069,4069,,110,,,,0,,,,,,21512,,772,0,,,,,16471,,,0,100979,6908,,,,,,0,100979,6908
"2020-04-23","GU",5,,0,,,,2,0,,,1180,94,,,,,,138,135,4,0,,,,,,126,,0,1318,98,,,,,,0,,0
"2020-04-23","HI",12,12,0,,63,63,,7,,,25536,776,,,,,,592,,6,0,,,,,540,444,27001,802,27001,802,,,,,,0,,0
"2020-04-23","IA",96,,6,,,,282,0,,102,25338,842,,,,,55,3924,3924,176,0,,,,,,1492,,0,29262,1018,,,,,,0,,0
"2020-04-23","ID",54,,3,,162,162,52,4,60,,17370,966,,,,,,1802,1688,36,0,,,,,,767,,0,19172,1002,,,,,19172,1002,,0
"2020-04-23","IL",1688,,123,,,,4877,0,,1268,,0,,,,,766,36934,,1826,0,,,,,,,,0,173508,9162,,,,,,0,173508,9162
"2020-04-23","IN",706,,45,,,,,0,,652,59001,1969,,,,,333,13039,,601,0,,,,,13594,,,0,94811,4585,,,,,,0,94811,4585
"2020-04-23","KS",112,,2,,442,442,,10,,,18836,844,,,,,,2482,,271,0,,,,,,,,0,21318,1115,,,,,,0,,0
"2020-04-23","KY",185,,14,,1105,1105,301,29,564,161,,0,,,,,,3373,,181,0,,,,,,1311,,0,36075,2747,,,,,,0,36075,2747
"2020-04-23","LA",1599,1540,67,59,,,1727,0,,,111774,186,,,,,274,25739,25739,481,0,,,,,,14927,,0,137513,667,,,,,,0,,0
"2020-04-23","MA",2769,,172,,4493,4493,3851,237,,1034,149053,11535,,,,,,46023,46023,3079,0,,,,,60424,,,0,260896,13425,,,,,,0,260896,13425
"2020-04-23","MD",831,789,52,42,3477,3477,1405,152,,515,64363,2609,,,,,,15737,15737,962,0,,,,,19161,1040,,0,89333,3906,,,,,,0,89333,3906
"2020-04-23","ME",44,,5,,150,150,42,6,,18,,0,,,,,11,937,937,30,0,,,,,1173,485,,0,21830,634,,,,,,0,21830,634
"2020-04-23","MI",3711,3636,109,180,,,3611,0,,1148,,0,,,115005,,1027,41694,40145,989,0,,,,,45848,3237,,0,160853,9699,,,,,,0,160853,9699
"2020-04-23","MN",200,,21,,712,712,268,52,274,104,52144,1979,,,,,,4270,4270,512,0,,,,,,1336,56414,2491,56414,2491,,,,,,0,,0
"2020-04-23","MO",218,,10,,,,884,0,,,53129,1110,,47,56736,,,6321,6321,184,0,,,12,,7361,,,0,64187,2541,,,60,,,0,64187,2541
"2020-04-23","MP",2,,0,,,,,0,,,51,0,,,,,,14,14,0,0,,,,,,11,,0,65,0,,,,,,0,,0
"2020-04-23","MS",201,,8,,946,946,595,36,,156,50236,1295,,,,,78,5153,,259,0,,,,,,,,0,55389,1554,,,,,,0,,0
"2020-04-23","MT",14,,0,,59,59,13,0,,,,0,,,,,,442,,3,0,,,,,,306,,0,11875,292,,,,,,0,11875,292
"2020-04-23","NC",253,,11,,,,486,0,,,,0,,,,,,7608,,388,0,,,,,,,,0,108718,7796,,,,,,0,108718,7796
"2020-04-23","ND",15,,1,,65,65,18,3,,,15621,711,,,,,,709,709,32,0,,,,,,269,16916,820,16916,820,,,,,15558,747,17177,829
"2020-04-23","NE",45,,7,,,,,0,,,15547,590,,,16863,,,1813,,91,0,,,,,1953,,,0,18959,513,,,,,17394,581,18959,513
"2020-04-23","NH",51,,3,,218,218,92,5,,,15139,715,,,,,,1670,,82,0,,,,,,551,,0,18259,592,42,,,,,0,18259,592
"2020-04-23","NJ",6607,5368,332,1239,,,7240,0,,1990,100159,4365,,,,,1462,99989,99989,4124,0,,,,,,,,0,200148,8489,,,,,200148,8489,,0
"2020-04-23","NM",78,,7,,367,367,123,36,,,,0,,,,,,2379,,169,0,,,,,,573,,0,46563,5331,,,,,,0,46563,5331
"2020-04-23","NV",210,,9,,,,,0,,,30541,734,,,,,,4208,4208,127,0,,,,,,,41357,1042,41357,1042,,,,,,0,42709,1175
"2020-04-23","NY",15740,,438,,,,15021,0,,4597,,0,,,,,,263460,,6244,0,,,,,,,695920,25938,695920,25938,,,,,,0,,0
"2020-04-23","OH",656,618,46,38,2960,2960,,78,900,,,0,,,,,,14694,14142,577,0,,,,,15264,,,0,104064,3966,,,,,,0,104064,3966
"2020-04-23","OK",179,,9,,622,622,284,34,,156,43019,0,,,,,,3017,3017,123,0,,,,,,1884,,0,46036,123,,,,,,0,,0
"2020-04-23","OR",78,,0,,488,488,302,17,,67,39126,0,,,42038,,35,2059,,57,0,,,,,5799,,,0,47837,2509,,,,,,0,47837,2509
"2020-04-23","PA",1421,,-201,,,,2750,0,,,142061,5789,,,,,679,37053,,1369,0,,,,,,,189024,8255,189024,8255,,,,,179114,7158,,0
"2020-04-23","PR",69,,2,,,,154,0,,,9313,471,,,,,,915,,0,0,,,,,,,,0,10228,471,,,,,,0,,0
"2020-04-23","RI",213,,12,,757,757,316,40,,72,36423,1895,,,41860,,45,6773,,419,0,,,,,7263,,46041,2808,46041,2808,,,,,43196,2314,49123,2953
