"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-10-04","ID",480,440,6,40,1900,1900,152,7,465,49,276876,1571,,,,,,43702,39494,464,0,,,,,,22744,,0,316370,1928,,,,,316370,1928,,0
"2020-10-04","IL",9040,8791,17,249,,,1521,0,,384,,0,,,,,140,304280,301541,1453,0,,,,,,,,0,5886418,51656,,,,,,0,5886418,51656
"2020-10-04","IN",3674,3447,5,227,13148,13148,950,80,2618,279,1292917,8501,,,,,102,125146,,1087,0,,,,,127140,,,0,2220593,8383,,,,,1418063,9588,2220593,8383
"2020-10-04","KS",698,,0,,2983,2983,352,0,817,103,470006,0,,,,259,33,61111,,0,0,,,,,,,,0,531117,0,,,,,531117,0,,0
"2020-10-04","KY",1209,1197,4,12,5362,5362,600,0,1538,129,,0,,,,,,72617,63189,616,0,,,,,,12121,,0,1434524,0,58712,27000,,,,0,1434524,0
"2020-10-04","LA",5577,5387,32,190,,,518,0,,,2213951,25328,,,,,68,169719,168294,893,0,,,,,,154163,,0,2383670,26221,,,,,,0,2382245,26221
"2020-10-04","MA",9510,9295,3,215,12749,12749,438,4,,83,2174166,18355,,,,,27,134947,132440,644,0,,,,,173288,113768,,0,4334501,68715,,,121397,138291,2306606,18981,4334501,68715
"2020-10-04","MD",3958,3814,1,144,15705,15705,320,35,,77,1532557,9651,,123287,,,,127290,127290,471,0,,,11906,,152548,7653,,0,2715230,26364,,,135193,,1659847,10122,2715230,26364
"2020-10-04","ME",142,141,0,1,454,454,11,0,,2,,0,9906,,,,1,5519,4944,33,0,525,,,,5960,4782,,0,452527,7934,10445,,,,,0,452527,7934
"2020-10-04","MI",7124,6801,0,323,,,678,0,,158,,0,,,3623003,,62,141271,127516,0,0,,,,,177032,99521,,0,3800035,0,297983,,,,,0,3800035,0
"2020-10-04","MN",2133,2080,7,53,7887,7887,,41,2177,,1376393,16648,,,,,,103826,103826,1039,0,,,,,,93148,2146411,30373,2146411,30373,,,,,1480219,17687,,0
"2020-10-04","MO",2173,,4,,,,1135,0,,,1218314,9863,74499,,1762433,,,132431,132431,1326,0,3879,3311,,,150807,,,0,1916747,18569,78506,14987,67615,10942,1350745,11189,1916747,18569
"2020-10-04","MP",2,2,0,,4,4,,0,,,15112,0,,,,,,73,73,0,0,,,,,,29,,0,15185,0,,,,,15182,0,20419,0
"2020-10-04","MS",3013,2765,2,248,5975,5975,515,0,,132,638843,0,,,,,69,100488,92154,321,0,,,,,,89737,,0,739331,321,38720,55946,,,,0,728519,0
"2020-10-04","MT",187,,1,,744,744,191,3,,,,0,,,,,,14635,,279,0,,,,,,9597,,0,357413,2630,,,,,,0,357413,2630
"2020-10-04","NC",3634,3603,5,31,,,907,0,,266,,0,,,,,,217496,211961,610,0,,,,,,,,0,3165818,31889,,3996,,,,0,3165818,31889
"2020-10-04","ND",277,,3,,925,925,100,13,222,21,224042,1170,9487,,,,,23495,23484,411,0,470,,,,,19497,638320,6021,638320,6021,9957,49,,,247592,1586,662284,6310
"2020-10-04","NE",497,,4,,2388,2388,249,9,,,425950,2959,,,591688,,,47403,,426,0,,,,,56981,34395,,0,649868,5236,,,,,473666,3385,649868,5236
"2020-10-04","NH",443,,1,,743,743,23,0,236,,271121,0,,,,,,8645,8472,48,0,,,,,,7710,,0,465878,4829,32043,,31231,,279564,0,465878,4829
"2020-10-04","NJ",16136,14349,1,1787,23560,23560,480,49,,107,3525892,60394,,,,,32,213758,208202,701,0,,,,,,,,0,3739650,61095,,,,,,0,3734094,61967
"2020-10-04","NM",892,,2,,3561,3561,91,12,,,,0,,,,,,30477,,181,0,,,,,,17270,,0,947945,6433,,,,,,0,947945,6433
"2020-10-04","NV",1623,,3,,,,442,0,,140,631289,2787,,,,,68,82100,82100,392,0,,,,,,,1053674,4767,1053674,4767,,,,,712204,3212,1082321,6505
"2020-10-04","NY",25519,,14,,,,618,0,,138,,0,,,,,67,464582,,1222,0,,,,,,,11220620,110329,11220620,110329,,,,,,0,,0
"2020-10-04","OH",4925,4617,0,308,15767,15767,694,32,3320,216,,0,,,,,102,158907,149762,941,0,,,,,171023,137038,,0,3360328,42134,,,,,,0,3360328,42134
"2020-10-04","OK",1052,,1,,6570,6570,655,0,,228,1157074,0,,,1157074,,,91317,91317,569,0,4185,,,,102465,77606,,0,1248391,569,80939,,,,,0,1262313,0
"2020-10-04","OR",571,,8,,2618,2618,176,0,,48,667392,4262,,,1061560,,17,34511,,348,0,,,,,59056,5752,,0,1120616,9903,,,,,695616,0,1120616,9903
"2020-10-04","PA",8216,,17,,,,603,0,,,1931635,26664,,,,,70,163535,158001,2251,0,,,,,,134098,3171518,24723,3171518,24723,,,,,2089636,28759,,0
"2020-10-04","PR",686,510,5,176,,,319,0,,49,305972,0,,,395291,,41,25034,25034,230,0,25641,,,,20103,,,0,331006,230,,,,,,0,415664,0
"2020-10-04","RI",1120,,1,,2835,2835,92,7,,7,325201,1833,,,783311,,4,25369,,124,0,,,,,35441,,818752,8801,818752,8801,,,,,350570,1957,,0
"2020-10-04","SC",3453,3255,11,198,9259,9259,599,43,,153,1226504,37637,65190,,1182339,,72,151582,146576,691,0,7285,10995,,,190741,73973,,0,1378086,38328,72475,54631,,,,0,1373080,39847
"2020-10-04","SD",248,,0,,1632,1632,232,17,,,175357,1324,,,,,,24418,,432,0,,,,,30367,19902,,0,289884,4061,,,,,199775,1756,289884,4061
"2020-10-04","TN",2577,2469,17,108,8883,8883,900,24,,258,,0,,,2726142,,120,201210,192906,1615,0,,,,,235942,184404,,0,2962084,33275,,,,,,0,2962084,33275
"2020-10-04","TX",16025,,33,,,,3192,0,,1071,,0,,,,,,765894,765894,2884,0,38164,19048,,,836145,680083,,0,6782763,27608,419197,227559,,,,0,6782763,27608
"2020-10-04","UT",478,,2,,3980,3980,220,24,923,69,772212,5553,,,1014910,366,,77618,,1393,0,,2271,,2148,84419,57392,,0,1099329,9595,,34150,,18335,848758,6463,1099329,9595
"2020-10-04","VA",3273,3060,3,213,11221,11221,877,30,,197,,0,,,,,98,151870,143883,1067,0,9993,3737,,,171249,,2113878,0,2113878,0,144083,57112,,,,0,,0
"2020-10-04","VI",20,,0,,,,,0,,,19912,227,,,,,,1327,,1,0,,,,,,1265,,0,21239,228,,,,,21269,246,,0
"2020-10-04","VT",58,58,0,,,,0,0,,,162969,609,,,,,,1788,1784,6,0,,,,,,1622,,0,300650,4139,,,,,164753,615,300650,4139
"2020-10-04","WA",2142,2142,-1,,7611,7611,370,25,,82,,0,,,,,26,92198,90786,628,0,,,,,,,1922956,17197,1922956,17197,,,,,,0,,0
"2020-10-04","WI",1388,1377,5,11,7646,7646,714,58,1205,194,1465713,8950,,,,,,139928,132663,1926,0,,,,,,107004,2466174,25865,2466174,25865,,,,,1598376,10815,,0
"2020-10-04","WV",358,353,1,5,,,173,0,,64,,0,,,,,30,16628,16132,160,0,,,,,,11982,,0,584655,7340,17515,,,,,0,584655,7340
"2020-10-04","WY",53,,0,,282,282,32,1,,,97064,0,,,179935,,,6504,5546,139,0,,,,,6099,5160,,0,186034,672,,,,,102353,0,186034,672
"2020-10-03","AK",58,58,1,,322,322,39,2,,,,0,,,464517,,5,8306,,139,0,,,,,8446,5199,,0,473256,3966,,,,,,0,473256,3966
"2020-10-03","AL",2558,2416,8,142,17420,17420,738,0,1843,,1016319,9707,,,,1045,,158380,139726,1682,0,,,,,,67948,,0,1156045,10444,,,59075,,1156045,10444,,0
"2020-10-03","AR",1407,1260,16,147,5527,5527,474,39,,223,981887,9936,,,981887,688,95,86525,82851,746,0,,,,4045,,77772,,0,1064738,10478,,,,12997,,0,1064738,10478
"2020-10-03","AS",0,,0,,,,,0,,,1616,0,,,,,,0,0,0,0,,,,,,,,0,1616,0,,,,,,0,1616,0
"2020-10-03","AZ",5705,5421,12,284,22280,22280,605,40,,127,1272457,9040,,,,,52,220399,215688,636,0,,,,,,,,0,2255630,19466,360730,,295840,,1488145,9641,2255630,19466
"2020-10-03","CA",16074,,88,,,,3079,0,,787,,0,,,,,,819436,819436,2159,0,,,,,,,,0,14998888,130457,,,,,,0,14998888,130457
"2020-10-03","CO",2060,1698,3,362,7666,7666,296,13,,,874840,8817,158144,,,,,72555,67499,657,0,11926,,,,,,1414336,17990,1414336,17990,170070,,,,942339,9425,,0
"2020-10-03","CT",4513,3614,0,899,11699,11699,110,0,,,,0,,,1822097,,,58297,55862,0,0,,,,,72193,9408,,0,1896655,23364,,,,,,0,1896655,23364
"2020-10-03","DC",629,,0,,,,86,0,,27,,0,,,,,13,15473,,50,0,,,,,,12252,397549,3431,397549,3431,,,,,218633,1149,,0
"2020-10-03","DE",645,565,3,80,,,83,0,,21,271333,1987,,,,,,21125,20018,188,0,,,,,23585,10748,438318,4767,438318,4767,,,,,292458,2175,,0
"2020-10-03","FL",14803,,73,,45151,45151,2037,160,,,4661868,22151,478794,467286,6673069,,,705965,687700,2753,0,49819,,48639,,919782,,8222917,58250,8222917,58250,528773,,516042,,5362516,50710,7635461,42378
"2020-10-03","GA",7134,,28,,28924,28924,1793,133,5354,,,0,,,,,,322078,322078,1444,0,25737,,,,301856,,,0,3001381,31368,305671,,,,,0,3001381,31368
"2020-10-03","GU",51,,1,,,,29,0,,12,49057,556,,,,,,2699,2697,82,0,3,2,,,,1887,,0,51756,638,184,2,,,,0,51114,0
"2020-10-03","HI",142,142,3,,880,880,125,18,,40,289425,1660,,,,,27,12788,12601,94,0,,,,,12567,10389,422861,3665,422861,3665,,,,,302026,1746,427746,3504
"2020-10-03","IA",1377,,5,,,,402,0,,100,692839,4406,,56603,,,38,88470,88470,911,0,,,3483,3493,,71319,,0,781309,5317,,,60125,34763,782856,5327,,0
"2020-10-03","ID",474,435,2,39,1893,1893,152,20,462,49,275305,2552,,,,,,43238,39137,677,0,,,,,,22568,,0,314442,3105,,,,,314442,3105,,0
"2020-10-03","IL",9023,8774,31,249,,,1535,0,,361,,0,,,,,140,302827,300088,2442,0,,,,,,,,0,5834762,71634,,,,,,0,5834762,71634
"2020-10-03","IN",3669,3442,13,227,13068,13068,911,85,2605,281,1284416,8534,,,,,104,124059,,1419,0,,,,,126662,,,0,2212210,25729,,,,,1408475,9953,2212210,25729
"2020-10-03","KS",698,,0,,2983,2983,352,0,817,103,470006,0,,,,259,33,61111,,0,0,,,,,,,,0,531117,0,,,,,531117,0,,0
"2020-10-03","KY",1205,1193,8,12,5362,5362,600,28,1538,129,,0,,,,,,72001,62669,1274,0,,,,,,12121,,0,1434524,12004,58712,27000,,,,0,1434524,12004
"2020-10-03","LA",5545,5355,0,190,,,536,0,,,2188623,0,,,,,74,168826,167401,0,0,,,,,,154163,,0,2357449,0,,,,,,0,2356024,0
"2020-10-03","MA",9507,9292,17,215,12745,12745,416,12,,75,2155811,13213,,,,,27,134303,131814,672,0,,,,,172557,113768,,0,4265786,65768,,,121078,136823,2287625,13813,4265786,65768
"2020-10-03","MD",3957,3813,7,144,15670,15670,323,96,,78,1522906,9343,,123287,,,,126819,126819,597,0,,,11906,,151997,7652,,0,2688866,28066,,,135193,,1649725,9940,2688866,28066
"2020-10-03","ME",142,141,0,1,454,454,11,2,,2,,0,9906,,,,1,5486,4920,18,0,525,,,,5932,4763,,0,444593,5025,10445,,,,,0,444593,5025
"2020-10-03","MI",7124,6801,14,323,,,678,0,,158,,0,,,3623003,,62,141271,127516,1275,0,,,,,177032,99521,,0,3800035,40437,297983,,,,,0,3800035,40437
"2020-10-03","MN",2126,2073,14,53,7846,7846,,53,2170,,1359745,14061,,,,,,102787,102787,1421,0,,,,,,91844,2116038,29075,2116038,29075,,,,,1462532,15482,,0
"2020-10-03","MO",2169,,25,,,,1144,0,,,1208451,11659,74311,,1745338,,,131105,131105,1708,0,3843,3268,,,149342,,,0,1898178,22500,78281,14859,67449,10864,1339556,13367,1898178,22500
"2020-10-03","MP",2,2,0,,4,4,,0,,,15112,0,,,,,,73,73,0,0,,,,,,29,,0,15185,0,,,,,15182,0,20419,0
"2020-10-03","MS",3011,2763,12,248,5975,5975,515,0,,132,638843,0,,,,,69,100167,91952,609,0,,,,,,89737,,0,739010,609,38720,55946,,,,0,728519,0
"2020-10-03","MT",186,,0,,741,741,189,12,,,,0,,,,,,14356,,501,0,,,,,,9601,,0,354783,1421,,,,,,0,354783,1421
"2020-10-03","NC",3629,3600,21,29,,,921,0,,273,,0,,,,,,216886,211403,2202,0,,,,,,,,0,3133929,35426,,3527,,,,0,3133929,35426
"2020-10-03","ND",274,,7,,912,912,100,10,220,22,222872,1254,9287,,,,,23084,23073,443,0,444,,,,,19079,632299,5849,632299,5849,9731,49,,,246006,1694,655974,6089
"2020-10-03","NE",493,,0,,2379,2379,232,23,,,422991,4912,,,586964,,,46977,,792,0,,,,,56474,34090,,0,644632,9945,,,,,470281,5705,644632,9945
"2020-10-03","NH",442,,0,,743,743,17,0,235,,271121,1647,,,,,,8597,8443,63,0,,,,,,7655,,0,461049,5180,32000,,31231,,279564,1695,461049,5180
"2020-10-03","NJ",16135,14348,4,1787,23511,23511,485,0,,88,3465498,0,,,,,31,213057,207576,1045,0,,,,,,,,0,3678555,1045,,,,,,0,3672127,0
"2020-10-03","NM",890,,3,,3549,3549,95,15,,,,0,,,,,,30296,,296,0,,,,,,17210,,0,941512,6111,,,,,,0,941512,6111
"2020-10-03","NV",1620,,11,,,,442,0,,140,628502,3049,,,,,68,81708,81708,526,0,,,,,,,1048907,7341,1048907,7341,,,,,708992,3480,1075816,7014
"2020-10-03","NY",25505,,8,,,,647,0,,149,,0,,,,,70,463360,,1731,0,,,,,,,11110291,134267,11110291,134267,,,,,,0,,0
"2020-10-03","OH",4925,4617,20,308,15735,15735,702,47,3319,210,,0,,,,,94,157966,148892,1157,0,,,,,169768,136330,,0,3318194,45580,,,,,,0,3318194,45580
"2020-10-03","OK",1051,,7,,6570,6570,655,1,,228,1157074,16473,,,1157074,,,90748,90748,1189,0,4185,,,,102465,77004,,0,1247822,17662,80939,,,,,0,1262313,17663
"2020-10-03","OR",563,,3,,2618,2618,176,5,,48,663130,5047,,,1052055,,17,34163,,301,0,,,,,58658,5738,,0,1110713,11910,,,,,695616,5332,1110713,11910
"2020-10-03","PA",8199,,20,,,,573,0,,,1904971,0,,,,,64,161284,155906,0,0,,,,,,132252,3146795,31892,3146795,31892,,,,,2060877,0,,0
"2020-10-03","PR",681,508,8,173,,,348,0,,57,305972,0,,,395291,,31,24804,24804,299,0,25571,,,,20103,,,0,330776,299,,,,,,0,415664,0
"2020-10-03","RI",1119,,1,,2828,2828,94,28,,6,323368,2535,,,774656,,4,25245,,169,0,,,,,35295,,809951,12937,809951,12937,,,,,348613,2704,,0
"2020-10-03","SC",3442,3243,33,199,9216,9216,686,0,,163,1188867,0,64463,,1145625,,88,150891,145953,1706,0,7065,10785,,,187608,72951,,0,1339758,1706,71528,51506,,,,0,1333233,0
"2020-10-03","SD",248,,11,,1615,1615,215,27,,,174033,1294,,,,,,23986,,464,0,,,,,29963,19626,,0,285823,3157,,,,,198019,1758,285823,3157
"2020-10-03","TN",2560,2453,45,107,8859,8859,989,32,,293,,0,,,2694752,,119,199595,191442,1192,0,,,,,234057,183533,,0,2928809,17810,,,,,,0,2928809,17810
"2020-10-03","TX",15992,,97,,,,3195,0,,1101,,0,,,,,,763010,763010,7006,0,37871,18866,,,833768,677244,,0,6755155,56057,417575,225667,,,,0,6755155,56057
"2020-10-03","UT",476,,2,,3956,3956,217,40,921,65,766659,6692,,,1006305,366,,76225,,1068,0,,2247,,2116,83429,56751,,0,1089734,11335,,30700,,16629,842295,7661,1089734,11335
"2020-10-03","VA",3270,3057,20,213,11191,11191,906,51,,191,,0,,,,,103,150803,142923,1116,0,9979,3669,,,171249,,2113878,19517,2113878,19517,143993,56286,,,,0,,0
"2020-10-03","VI",20,,0,,,,,0,,,19685,0,,,,,,1326,,0,0,,,,,,1256,,0,21011,0,,,,,21023,0,,0
"2020-10-03","VT",58,58,0,,,,0,0,,,162360,853,,,,,,1782,1778,9,0,,,,,,1616,,0,296511,5059,,,,,164138,862,296511,5059
"2020-10-03","WA",2143,2143,11,,7586,7586,361,13,,77,,0,,,,,40,91570,90186,580,0,,,,,,,1905759,21685,1905759,21685,,,,,,0,,0
"2020-10-03","WI",1383,1372,20,11,7588,7588,692,82,1202,200,1456763,11192,,,,,,138002,130798,3054,0,,,,,,105373,2440309,28475,2440309,28475,,,,,1587561,14084,,0
"2020-10-03","WV",357,352,2,5,,,171,0,,57,,0,,,,,32,16468,15971,161,0,,,,,,11938,,0,577315,6533,17483,,,,,0,577315,6533
"2020-10-03","WY",53,,0,,281,281,32,1,,,97064,0,,,179315,,,6365,5415,151,0,,,,,6047,5083,,0,185362,776,,,,,102353,0,185362,776
"2020-10-02","AK",57,57,0,,320,320,41,3,,,,0,,,460796,,6,8167,,141,0,,,,,8201,5042,,0,469290,6967,,,,,,0,469290,6967
"2020-10-02","AL",2550,2409,2,141,17420,17420,752,163,1840,,1006612,6042,,,,1043,,156698,138989,954,0,,,,,,67948,,0,1145601,6869,,,58858,,1145601,6869,,0
"2020-10-02","AR",1391,1245,7,146,5488,5488,473,43,,222,971951,10866,,,971951,681,89,85779,82309,958,0,,,,3608,,76186,,0,1054260,11644,,,,12083,,0,1054260,11644
"2020-10-02","AS",0,,0,,,,,0,,,1616,45,,,,,,0,0,0,0,,,,,,,,0,1616,45,,,,,,0,1616,45
"2020-10-02","AZ",5693,5411,19,282,22240,22240,586,14,,125,1263417,6657,,,,,48,219763,215087,551,0,,,,,,,,0,2236164,19988,359060,,294964,,1478504,7136,2236164,19988
"2020-10-02","CA",15986,,98,,,,3166,0,,796,,0,,,,,,817277,817277,3590,0,,,,,,,,0,14868431,96580,,,,,,0,14868431,96580
"2020-10-02","CO",2057,1696,3,361,7653,7653,304,74,,,866023,10033,157665,,,,,71898,66891,680,0,11878,,,,,,1396346,19426,1396346,19426,169543,,,,932914,10682,,0
"2020-10-02","CT",4513,3614,2,899,11699,11699,110,0,,,,0,,,1799143,,,58297,55862,555,0,,,,,71793,9408,,0,1873291,27049,,,,,,0,1873291,27049
"2020-10-02","DC",629,,1,,,,101,0,,30,,0,,,,,14,15423,,65,0,,,,,,12252,394118,3938,394118,3938,,,,,217484,1564,,0
"2020-10-02","DE",642,562,6,80,,,83,0,,16,269346,1916,,,,,,20937,19839,150,0,,,,,23476,10678,433551,2006,433551,2006,,,,,290283,2066,,0
"2020-10-02","FL",14730,,111,,44991,44991,2056,170,,,4639717,23026,478794,467286,6634374,,,703212,685380,2610,0,49819,,48639,,916241,,8164667,70613,8164667,70613,528773,,516042,,5311806,0,7593083,44563
"2020-10-02","GA",7106,,43,,28791,28791,1792,123,5337,,,0,,,,,,320634,320634,1300,0,25532,,,,300258,,,0,2970013,15621,304551,,,,,0,2970013,15621
"2020-10-02","GU",50,,1,,,,30,0,,13,48501,503,,,,,,2617,2615,67,0,3,2,,,,1887,,0,51118,570,184,2,,,,0,51114,570
"2020-10-02","HI",139,139,3,,862,862,130,15,,45,287765,1712,,,,,21,12694,12515,105,0,,,,,12478,10340,419196,3229,419196,3229,,,,,300280,1817,424242,3809
"2020-10-02","IA",1372,,12,,,,393,0,,95,688433,4124,,56207,,,36,87559,87559,925,0,,,3462,3464,,70501,,0,775992,5049,,,59708,34592,777529,5046,,0
"2020-10-02","ID",472,433,3,39,1873,1873,135,14,460,36,272753,1783,,,,,,42561,38584,513,0,,,,,,22371,,0,311337,2181,,,,,311337,2181,,0
"2020-10-02","IL",8992,8743,52,249,,,1678,0,,373,,0,,,,,162,300385,297646,2456,0,,,,,,,,0,5763128,72691,,,,,,0,5763128,72691
"2020-10-02","IN",3656,3429,11,227,12983,12983,963,72,2590,292,1275882,9327,,,,,102,122640,,1464,0,,,,,125500,,,0,2186481,26601,,,,,1398522,10791,2186481,26601
"2020-10-02","KS",698,,20,,2983,2983,352,66,817,103,470006,8305,,,,259,33,61111,,1362,0,,,,,,,,0,531117,9667,,,,,531117,9667,,0
"2020-10-02","KY",1197,1185,6,12,5334,5334,578,19,1533,133,,0,,,,,,70727,61647,999,0,,,,,,12041,,0,1422520,22758,58639,25887,,,,0,1422520,22758
"2020-10-02","LA",5545,5355,26,190,,,536,0,,,2188623,21887,,,,,74,168826,167401,817,0,,,,,,154163,,0,2357449,22704,,,,,,0,2356024,22704
"2020-10-02","MA",9490,9275,10,215,12733,12733,421,18,,79,2142598,20698,,,,,34,133631,131214,761,0,,,,,171892,113768,,0,4200018,74914,,,120977,134197,2273812,21451,4200018,74914
"2020-10-02","MD",3950,3806,1,144,15574,15574,323,32,,80,1513563,10873,,123287,,,,126222,126222,712,0,,,11906,,151268,7606,,0,2660800,30902,,,135193,,1639785,11585,2660800,30902
"2020-10-02","ME",142,141,0,1,452,452,11,1,,2,,0,9906,,,,1,5468,4900,37,0,525,,,,5906,4741,,0,439568,6783,10445,,,,,0,439568,6783
"2020-10-02","MI",7110,6788,8,322,,,678,0,,158,,0,,,3583752,,62,139996,126358,984,0,,,,,175846,95051,,0,3759598,40411,296844,,,,,0,3759598,40411
"2020-10-02","MN",2112,2059,10,53,7793,7793,340,35,2156,120,1345684,16309,,,,,,101366,101366,1166,0,,,,,,90492,2086963,31075,2086963,31075,,,,,1447050,17475,,0
"2020-10-02","MO",2144,,16,,,,1184,0,,,1196792,9286,74087,,1724744,,,129397,129397,1485,0,3809,3225,,,147490,,,0,1875678,19692,78026,14434,67252,10595,1326189,10771,1875678,19692
"2020-10-02","MP",2,2,0,,4,4,,0,,,15112,0,,,,,,73,73,3,0,,,,,,29,,0,15185,3,,,,,15182,0,20419,0
"2020-10-02","MS",2999,2753,20,246,5975,5975,531,0,,134,638843,0,,,,,68,99558,91498,672,0,,,,,,89737,,0,738401,672,38720,55946,,,,0,728519,0
"2020-10-02","MT",186,,5,,729,729,177,2,,,,0,,,,,,13855,,355,0,,,,,,9569,,0,353362,4653,,,,,,0,353362,4653
"2020-10-02","NC",3608,3579,29,29,,,921,0,,278,,0,,,,,,214684,209397,1775,0,,,,,,,,0,3098503,39874,,3063,,,,0,3098503,39874
"2020-10-02","ND",267,,8,,902,902,111,18,217,21,221618,936,9287,,,,,22641,22634,471,0,444,,,,,18691,626450,7119,626450,7119,9731,43,,,244312,1412,649885,7432
"2020-10-02","NE",493,,15,,2356,2356,227,7,,,418079,4101,,,577942,,,46185,,621,0,,,,,55568,33820,,0,634687,9733,,,,,464576,4731,634687,9733
"2020-10-02","NH",442,,1,,743,743,20,5,234,,269474,1957,,,,,,8534,8395,217,0,,,,,,7636,,0,455869,5055,31955,,31192,,277869,2035,455869,5055
"2020-10-02","NJ",16131,14344,4,1787,23511,23511,528,34,,94,3465498,57741,,,,,36,212012,206629,838,0,,,,,,,,0,3677510,58579,,,,,,0,3672127,59095
"2020-10-02","NM",887,,5,,3534,3534,89,16,,,,0,,,,,,30000,,339,0,,,,,,17055,,0,935401,7012,,,,,,0,935401,7012
"2020-10-02","NV",1609,,6,,,,463,0,,130,625453,4306,,,,,73,81182,81182,772,0,,,,,,,1041566,8913,1041566,8913,,,,,705512,5097,1068802,10560
"2020-10-02","NY",25497,,7,,,,648,0,,146,,0,,,,,63,461629,,1598,0,,,,,,,10976024,119493,10976024,119493,,,,,,0,,0
"2020-10-02","OH",4905,4597,88,308,15688,15688,663,82,3312,187,,0,,,,,97,156809,147797,1495,0,,,,,168349,135301,,0,3272614,36857,,,,,,0,3272614,36857
"2020-10-02","OK",1044,,9,,6569,6569,623,59,,234,1140601,13529,,,1140601,,,89559,89559,1190,0,3997,,,,101347,75753,,0,1230160,14719,78836,,,,,0,1244650,14897
"2020-10-02","OR",560,,1,,2613,2613,179,15,,49,658083,5719,,,1040523,,18,33862,,353,0,,,,,58280,5738,,0,1098803,11944,,,,,690284,6049,1098803,11944
"2020-10-02","PA",8179,,19,,,,561,0,,,1904971,15332,,,,,63,161284,155906,1161,0,,,,,,132252,3114903,34928,3114903,34928,,,,,2060877,16416,,0
"2020-10-02","PR",673,500,8,173,,,339,0,,59,305972,0,,,395291,,38,24505,24505,329,0,25242,,,,20103,,,0,330477,329,,,,,,0,415664,0
"2020-10-02","RI",1118,,1,,2800,2800,96,7,,7,320833,2248,,,761937,,7,25076,,162,0,,,,,35077,,797014,10814,797014,10814,,,,,345909,2410,,0
"2020-10-02","SC",3409,3211,9,198,9216,9216,679,56,,160,1188867,20736,64463,,1145625,,95,149185,144366,862,0,7065,10785,,,187608,72951,,0,1338052,21598,71528,51506,,,,0,1333233,21315
"2020-10-02","SD",237,,1,,1588,1588,220,10,,,172739,872,,,,,,23522,,386,0,,,,,29533,19298,,0,282666,9932,,,,,196261,1258,282666,9932
"2020-10-02","TN",2515,2410,14,105,8827,8827,983,45,,290,,0,,,2678298,,121,198403,190388,971,0,,,,,232701,182116,,0,2910999,16124,,,,,,0,2910999,16124
"2020-10-02","TX",15895,,72,,,,3227,0,,1091,,0,,,,,,756004,756004,3503,0,37538,18633,,,830093,672144,,0,6699098,50306,415228,221296,,,,0,6699098,50306
"2020-10-02","UT",474,,15,,3916,3916,258,34,920,73,759967,6881,,,996021,365,,75157,,1107,0,,2225,,2106,82378,56167,,0,1078399,11494,,29880,,16355,834634,8079,1078399,11494
"2020-10-02","VA",3250,3037,22,213,11140,11140,890,48,,201,,0,,,,,108,149687,141850,966,0,9924,3538,,,169995,,2094361,20125,2094361,20125,143582,52768,,,,0,,0
"2020-10-02","VI",20,,0,,,,,0,,,19685,237,,,,,,1326,,3,0,,,,,,1256,,0,21011,240,,,,,21023,246,,0
"2020-10-02","VT",58,58,0,,,,1,0,,,161507,899,,,,,,1773,1769,14,0,,,,,,1611,,0,291452,5126,,,,,163276,913,291452,5126
"2020-10-02","WA",2132,2132,6,,7573,7573,371,40,,88,,0,,,,,33,90990,89635,618,0,,,,,,,1884074,15985,1884074,15985,,,,,,0,,0
"2020-10-02","WI",1363,1353,5,10,7506,7506,663,97,1196,181,1445571,10850,,,,,,134948,127906,2825,0,,,,,,103530,2411834,31882,2411834,31882,,,,,1573477,13595,,0
"2020-10-02","WV",355,351,1,4,,,164,0,,54,,0,,,,,32,16307,15834,283,0,,,,,,11799,,0,570782,9869,17444,,,,,0,570782,9869
"2020-10-02","WY",53,,0,,280,280,32,6,,,97064,1852,,,178606,,,6214,5289,131,0,,,,,5980,4989,,0,184586,2772,,,,,102353,2095,184586,2772
"2020-10-01","AK",57,57,1,,317,317,42,2,,,,0,,,454030,,6,8026,,137,0,,,,,8002,4838,,0,462323,5116,,,,,,0,462323,5116
"2020-10-01","AL",2548,2405,8,143,17257,17257,760,0,1832,,1000570,6095,,,,1037,,155744,138162,1043,0,,,,,,67948,,0,1138732,6693,,,58605,,1138732,6693,,0
"2020-10-01","AR",1384,1238,15,146,5445,5445,479,91,,226,961085,11978,,,961085,678,92,84821,81531,1124,0,,,,3608,,76186,,0,1042616,12899,,,,12083,,0,1042616,12899
"2020-10-01","AS",0,,0,,,,,0,,,1571,0,,,,,,0,0,0,0,,,,,,,,0,1571,0,,,,,,0,1571,0
